ID,Cubic,Quadratic,Gompertz
238,-17.789084496851245,-14.17388905880033,31.942
239,17.036690321927402,8.84718960605149,60.26933333333333
240,-473.33764558558755,-382.04863750124497,-470.7855
241,-135.15377356717704,-98.92271495805431,-153.1755
242,-28.321724223449902,-10.670354721188167,-37.721785714285716
243,-14.387095650517091,-8.166565597888852,18.311833333333336
244,-15.20552167522751,3.09712404702562,26.528
245,-516.2408817009555,-390.0696346502504,-511.90933333333334
246,-101.28624447893917,-26.725438528989642,-178.04850000000002
247,-9.064735886842923,-9.6186339213947,-35.388
248,-28.897873488960634,-4.819979314186353,-43.434222222222225
249,-73.24900250898676,-10.28543711936067,-187.495
250,-60.25030185136602,-46.42628096294262,-28.333333333333332
251,-46.040746057427306,-1.4356117688040264,176.02666666666667
252,-41.205025238653995,-9.194729238896986,-28.332
253,-26.23346802761398,-13.754569937584805,92.56290909090909
254,-24.677272210842613,-11.54545901466758,77.82230769230769
255,-44.561723354776895,-40.86218311217569,38.45963636363636
256,-93.65971847320748,-80.41398817525294,-108.06575
257,-23.880199896471176,-21.01188563411175,-25.523999999999997
258,-32.97468349243796,-31.466827847585648,-37.08533333333333
259,-24.248250843219775,-23.99077253727285,-32.45044444444444
260,-25.738772196459138,-17.927540223015736,78.06541666666666
261,-15.326157140353033,-5.568957967032501,-23.43
262,-42.839259880524494,-38.260527706411835,118.25775
263,-9.896986223372267,-11.382446222797421,-18.2205
264,-30.624365062044706,-17.82908446870121,-47.599071428571435
265,-10.942107942947432,-10.044819389482315,-12.845142857142857
266,-31.33175086094913,-22.185570843118786,70.265
267,-37.077312248532486,-34.58353279719442,-36.74057142857142
268,-51.89863325037024,-43.549590811339264,-34.928
269,-122.38569064756467,-54.07756305922956,-88.69
270,-113.99749118999411,-78.30745584428828,-18.1895
271,-144.54621063821472,-77.54472365860273,-62.184000000000005
272,-118.56487046414537,-62.665488368290475,-40.452
273,-113.02381139004893,-77.22920445984437,-117.3795
274,-99.98773182018161,-67.76757873126267,-108.2655
275,-17.98285502992289,1.5034819630848784,-16.5515
276,5.072463839782724,7.972602594412525,100.702
277,NA,10.027777358474637,NA
278,-45.22564025773044,-1.636551711543295,-4.564
279,NA,-inf,NA
